[2026/07/19 01:02:00:000   00   15000   01361   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=e8bb1f881a
[2026/07/19 05:39:45:410   00   15000   11327   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=db4ec5675
[2026/07/19 05:44:45:410   00   15000   07951   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=dbc106be5
[2026/07/19 05:46:46:410   00   15000   03130   0X00000000] BackupEngine::ServerBackup: Snapshot session opened successfully   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=f5060e43d
[2026/07/19 05:50:21:410   00   15000   06640   0X00000000] BackupEngine::ServerBackup: Snapshot session opened successfully   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | endpoint=/api/v1
[2026/07/19 05:50:21:666   00   15000   04165   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=7f843e2bc
[2026/07/19 05:54:13:666   00   15000   11116   0X00000000] BackupEngine::ServerBackup: Processing volume backup for E:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | caller=BackupAge
[2026/07/19 05:54:16:271   00   15000   04239   0X00000000] BackupEngine::ServerBackup: Snapshot session opened successfully   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=10.0.0.12 end
[2026/07/19 05:55:26:271   00   15000   05000   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=ff01cc7a4
[2026/07/19 05:55:29:008   00   15000   13106   0X00000000] BackupEngine::ServerBackup: Processing volume backup for D:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=10.0.0.12 end
[2026/07/19 05:55:31:889   00   15000   12919   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=7c81cb6d6
[2026/07/19 05:57:51:889   00   15000   08185   0X00000000] BackupEngine::ServerBackup: Snapshot session opened successfully   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=192.168.2.115
[2026/07/19 05:58:07:173   00   15000   12478   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=192.168.1.50 
[2026/07/19 05:58:12:709   00   15000   18146   0X00000000] BackupEngine::ServerBackup: Snapshot session opened successfully   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=ee6796bfd
[2026/07/19 05:58:12:710   00   15000   07402   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=7535dd9d5
[2026/07/19 06:00:26:710   00   15000   18864   0X00000000] BackupEngine::ServerBackup: Processing volume backup for C:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=10.0.0.12 end
[2026/07/19 06:00:37:530   00   15000   04167   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=c47218173
[2026/07/19 06:00:38:001   00   15000   01285   0X00000000] BackupEngine::ServerBackup: Snapshot session opened successfully   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=172.16.254.1 
[2026/07/19 06:00:38:066   00   15000   11899   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=172.16.254.1 
[2026/07/19 06:11:38:066   00   15000   12999   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=ef8d4ec03
[2026/07/19 06:11:39:274   00   15000   10278   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=bb32ce6aa
[2026/07/19 06:11:44:113   00   15000   10746   0X00000000] BackupEngine::ServerBackup: Processing volume backup for E:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | endpoint=/api/v2
[2026/07/19 06:11:44:403   00   15000   04015   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=3f1d93715
[2026/07/19 06:11:46:076   00   15000   03416   0X00000000] BackupEngine::ServerBackup: Processing volume backup for E:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=5740783b2
[2026/07/19 06:11:50:735   00   15000   15135   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=172.16.254.1 
[2026/07/19 06:11:51:205   00   15000   04847   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=ee753f6ca
[2026/07/19 06:11:55:153   00   15000   14142   0X00000000] BackupEngine::ServerBackup: Processing volume backup for E:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=76ab61d9f
[2026/07/19 06:11:59:234   00   15000   07771   0X00000000] BackupEngine::ServerBackup: Processing volume backup for D:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=192.168.2.115
[2026/07/19 06:12:02:339   00   15000   05175   0X00000000] BackupEngine::ServerBackup: Processing volume backup for D:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=192.168.1.50 
[2026/07/19 06:12:05:856   00   15000   15625   0X00000000] BackupEngine::ServerBackup: Snapshot session opened successfully   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=172.16.254.1 
[2026/07/19 06:12:11:779   00   15000   11077   0X00000000] BackupEngine::ServerBackup: Processing volume backup for E:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=172.16.254.1 
[2026/07/19 06:12:11:891   00   15000   09917   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=f85eef6f7
[2026/07/19 06:17:11:891   00   15000   14335   0X00000000] BackupEngine::ServerBackup: Processing volume backup for E:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | endpoint=/api/v1
[2026/07/19 06:19:42:891   00   15000   08476   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=d31b71756
[2026/07/19 06:19:57:442   00   15000   08335   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=8831e053c
[2026/07/19 06:32:57:442   00   15000   18216   0X00000000] BackupEngine::ServerBackup: Snapshot session opened successfully   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | endpoint=/metric
[2026/07/19 06:32:57:743   00   15000   07212   0X00000000] BackupEngine::ServerBackup: Processing volume backup for C:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=192.168.1.50 
[2026/07/19 06:32:57:903   00   15000   06468   0X00000000] BackupEngine::ServerBackup: Processing volume backup for C:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=a1917baf6
[2026/07/19 06:33:01:536   00   15000   16764   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=10.0.0.12 cal
[2026/07/19 06:33:01:626   00   15000   18886   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=10.0.0.12 cpu
[2026/07/19 06:33:17:184   00   15000   12318   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | endpoint=/api/v2
[2026/07/19 06:33:19:106   00   15000   07072   0X00000000] BackupEngine::ServerBackup: Snapshot session opened successfully   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | endpoint=/api/v1
[2026/07/19 06:33:19:175   00   15000   15093   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | endpoint=/api/v1
[2026/07/19 06:33:29:582   00   15000   08676   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=85dd9da31
[2026/07/19 06:33:31:524   00   15000   16106   0X00000000] BackupEngine::ServerBackup: Snapshot session opened successfully   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=507ef4e73
[2026/07/19 06:33:31:772   00   15000   12181   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | endpoint=/api/v1
[2026/07/19 06:33:34:019   00   15000   17922   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=de43d1e7c
[2026/07/19 06:33:35:412   00   15000   01911   0X00000000] BackupEngine::ServerBackup: Snapshot session opened successfully   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=582377d41
[2026/07/19 06:33:35:801   00   15000   04507   0X00000000] BackupEngine::ServerBackup: Processing volume backup for E:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=192.168.1.50 
[2026/07/19 06:33:40:992   00   15000   10074   0X00000000] BackupEngine::ServerBackup: Snapshot session opened successfully   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=cef525f1e
[2026/07/19 06:33:41:464   00   15000   03901   0X00000000] BackupEngine::ServerBackup: Processing volume backup for D:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=0cb59ff48
[2026/07/19 06:33:41:470   00   15000   10040   0X00000000] BackupEngine::ServerBackup: Processing volume backup for C:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=1411adbec
[2026/07/19 06:33:41:549   00   15000   09747   0X00000000] BackupEngine::ServerBackup: Processing volume backup for D:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=10.0.0.12 end
[2026/07/19 06:36:13:549   00   15000   01537   0X00000000] BackupEngine::ServerBackup: Snapshot session opened successfully   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | caller=BackupAge
[2026/07/19 06:39:17:549   00   15000   10113   0X00000000] BackupEngine::ServerBackup: Processing volume backup for D:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | endpoint=/api/v2
[2026/07/19 06:39:17:752   00   15000   17286   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=6b3213d82
[2026/07/19 06:39:17:771   00   15000   15242   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=1efdd27f3
[2026/07/19 06:41:39:771   00   15000   11953   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=099b58a9f
[2026/07/19 06:41:42:624   00   15000   17277   0X00000000] BackupEngine::ServerBackup: Processing volume backup for E:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=5a8c3a3f4
[2026/07/19 06:41:58:455   00   15000   06815   0X00000000] BackupEngine::ServerBackup: Processing volume backup for E:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=c4eabe3d6
[2026/07/19 06:42:10:505   00   15000   14860   0X00000000] BackupEngine::ServerBackup: Processing volume backup for C:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=192.168.1.50 
[2026/07/19 06:42:24:232   00   15000   13988   0X00000000] BackupEngine::ServerBackup: Processing volume backup for D:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | endpoint=/api/v1
[2026/07/19 06:42:24:442   00   15000   07616   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=55640d75e
[2026/07/19 06:42:39:433   00   15000   12916   0X00000000] BackupEngine::ServerBackup: Snapshot session opened successfully   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=6d6819145
[2026/07/19 06:42:39:743   00   15000   01789   0X00000000] BackupEngine::ServerBackup: Processing volume backup for E:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=a144137ab
[2026/07/19 06:46:30:743   00   15000   06029   0X00000000] BackupEngine::ServerBackup: Snapshot session opened successfully   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | endpoint=/metric
[2026/07/19 06:46:33:672   00   15000   17822   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | mem_util=64%    
[2026/07/19 06:46:38:887   00   15000   14527   0X00000000] BackupEngine::ServerBackup: Snapshot session opened successfully   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | endpoint=/api/v2
[2026/07/19 06:46:38:961   00   15000   17375   0X00000000] BackupEngine::ServerBackup: Snapshot session opened successfully   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=17a4c242a
[2026/07/19 06:46:39:080   00   15000   17599   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=10.0.0.12 end
[2026/07/19 06:46:39:333   00   15000   17247   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=172.16.254.1 
[2026/07/19 06:46:45:079   00   15000   14904   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=6b45c9dbc
[2026/07/19 06:46:49:158   00   15000   15515   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=192.168.1.50 
[2026/07/19 06:46:54:793   00   15000   01466   0X00000000] BackupEngine::ServerBackup: Processing volume backup for C:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=d4e7ada14
[2026/07/19 06:47:07:345   00   15000   01655   0X00000000] BackupEngine::ServerBackup: Snapshot session opened successfully   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=22e473a59
[2026/07/19 06:47:09:572   00   15000   04950   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | endpoint=/api/v1
[2026/07/19 06:47:09:626   00   15000   03291   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=a49485c5f
[2026/07/19 06:48:34:626   00   15000   18648   0X00000000] BackupEngine::ServerBackup: Processing volume backup for C:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=192.168.1.50 
[2026/07/19 06:48:36:650   00   15000   11451   0X00000000] BackupEngine::ServerBackup: Processing volume backup for D:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=192.168.1.50 
[2026/07/19 06:48:41:638   00   15000   19303   0X00000000] BackupEngine::ServerBackup: Processing volume backup for E:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=6007fe2bf
[2026/07/19 06:48:41:834   00   15000   03795   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=95b55abb4
[2026/07/19 06:48:46:856   00   15000   12818   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=192.168.1.50 
[2026/07/19 06:52:33:856   00   15000   09023   0X00000000] BackupEngine::ServerBackup: Processing volume backup for C:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=848915b59
[2026/07/19 06:52:33:864   00   15000   14188   0X00000000] BackupEngine::ServerBackup: Processing volume backup for C:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=10.0.0.12 mem
[2026/07/19 06:52:43:997   00   15000   11423   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=10.0.0.12 end
[2026/07/19 06:52:45:015   00   15000   08155   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=10.0.0.12 end
[2026/07/19 06:54:24:015   00   15000   07330   0X00000000] BackupEngine::ServerBackup: Snapshot session opened successfully   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=192.168.1.50 
[2026/07/19 06:54:24:360   00   15000   05684   0X00000000] BackupEngine::ServerBackup: Snapshot session opened successfully   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | endpoint=/api/v1
[2026/07/19 06:54:26:591   00   15000   11104   0X00000000] BackupEngine::ServerBackup: Processing volume backup for D:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=2d5fd7283
[2026/07/19 06:54:32:162   00   15000   14434   0X00000000] BackupEngine::ServerBackup: Processing volume backup for C:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | endpoint=/api/v1
[2026/07/19 07:00:32:162   00   15000   13704   0X00000000] BackupEngine::ServerBackup: Snapshot session opened successfully   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=78873ac32
[2026/07/19 07:00:34:934   00   15000   04730   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=e8e12e5ab
[2026/07/19 07:00:35:997   00   15000   07706   0X00000000] BackupEngine::ServerBackup: Snapshot session opened successfully   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=76d796314
[2026/07/19 07:00:36:093   00   15000   03680   0X00000000] BackupEngine::ServerBackup: Snapshot session opened successfully   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=e53a65fe4
[2026/07/19 07:00:40:550   00   15000   07303   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=192.168.1.50 
[2026/07/19 07:00:40:679   00   15000   16205   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=192.168.1.50 
[2026/07/19 07:02:28:679   00   15000   02478   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=10.0.0.12 end
[2026/07/19 07:02:30:683   00   15000   10614   0X00000000] BackupEngine::ServerBackup: Snapshot session opened successfully   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=9215ff85a
